id,destination,origin,year,migrants
57593,112,42,2020,132
57594,112,68,2020,7375
57595,112,109,2020,61
57596,112,69,2020,9733
57597,112,56,2020,111
57598,112,98,2020,308
57599,112,85,2020,89
57600,112,99,2020,311
57601,112,32,2020,118
57602,112,43,2020,26
57603,112,5,2020,2673
57604,112,6,2020,107
57605,112,16,2020,33
57606,112,44,2020,401
57607,112,17,2020,961
57608,112,57,2020,7748
57609,112,177,2020,6376
57610,112,18,2020,69
57611,112,176,2020,161
57612,112,20,2020,131
57613,112,71,2020,26
57614,112,58,2020,37
57615,112,100,2020,6148
57616,112,144,2020,69
57617,112,73,2020,1288
57618,112,101,2020,303
57619,112,48,2020,197
57620,112,9,2020,134
57621,112,102,2020,644
57622,112,111,2020,1034
57623,112,179,2020,610
57624,112,33,2020,371
57625,112,61,2020,242
57626,112,88,2020,257
57627,112,35,2020,340
57628,112,36,2020,1194
57629,112,92,2020,40
57630,112,23,2020,58
57631,112,64,2020,52
57632,112,115,2020,217
57633,112,65,2020,12094
57634,112,49,2020,535
57635,112,74,2020,1479
57636,112,26,2020,94
57637,112,38,2020,455
57638,112,142,2020,35
57639,112,50,2020,5326
57640,112,114,2020,1384
57641,179,2,2020,1297
57642,179,51,2020,122
57643,179,141,2020,490
57644,179,134,2020,79
57645,179,103,2020,155
57646,179,66,2020,533
57647,179,13,2020,117
57648,179,3,2020,166
57649,179,11,2020,143
57650,179,67,2020,566
57651,179,105,2020,171
57652,179,153,2020,139
57653,179,10,2020,182
57654,179,106,2020,97
57655,179,172,2020,38269
57656,179,107,2020,131
57657,179,137,2020,561
57658,179,137,2020,33
57659,179,96,2020,40
57660,179,39,2020,468
57661,179,108,2020,487
57662,179,42,2020,118
57663,179,68,2020,1280
57664,179,69,2020,4029
57665,179,156,2020,35
57666,179,56,2020,161
57667,179,98,2020,35
57668,179,173,2020,272
57669,179,32,2020,258
57670,179,43,2020,55
57671,179,5,2020,11323
57672,179,6,2020,622
57673,179,16,2020,75
57674,179,44,2020,457
57675,179,17,2020,652
57676,179,57,2020,1841
57677,179,177,2020,14634
57678,179,18,2020,187
57679,179,121,2020,55
57680,179,176,2020,6123
57681,179,19,2020,181
57682,179,20,2020,142
57683,179,143,2020,50
57684,179,100,2020,152
57685,179,21,2020,433
57686,179,8,2020,72
57687,179,73,2020,513
57688,179,77,2020,65
57689,179,162,2020,204
57690,179,48,2020,693
57691,179,9,2020,530
57692,179,112,2020,117
57693,179,33,2020,116
57694,179,61,2020,62
57695,179,88,2020,53
57696,179,22,2020,126
57697,179,35,2020,36
57698,179,36,2020,71
57699,179,23,2020,779
57700,179,1,2020,438
57701,179,115,2020,864
57702,179,65,2020,1388
57703,179,145,2020,64
57704,179,113,2020,131
57705,179,49,2020,643
57706,179,74,2020,1098
57707,179,25,2020,64
57708,179,27,2020,457
57709,179,146,2020,603
57710,179,26,2020,934
57711,179,142,2020,170
57712,179,50,2020,4556
57713,33,2,2020,184
57714,33,51,2020,165
57715,33,141,2020,766
57716,33,134,2020,72
57717,33,103,2020,357
57718,33,11,2020,2775
57719,33,66,2020,4997
57720,33,12,2020,348
57721,33,3,2020,128
57722,33,29,2020,100175
57723,33,67,2020,6884
57724,33,53,2020,4584
57725,33,105,2020,340
57726,33,30,2020,2280
57727,33,135,2020,47
57728,33,106,2020,75
57729,33,172,2020,1550
57730,33,107,2020,161
57731,33,137,2020,138
57732,33,96,2020,45
57733,33,54,2020,1034
57734,33,81,2020,294
57735,33,14,2020,273
57736,33,31,2020,5952
57737,33,39,2020,1173
57738,33,83,2020,25
57739,33,108,2020,57
57740,33,142,2020,594
57741,33,119,2020,39
57742,33,40,2020,259
57743,33,120,2020,55
57744,33,42,2020,327
57745,33,68,2020,34461
57746,33,15,2020,428
57747,33,69,2020,100688
57748,33,156,2020,45
57749,33,56,2020,4085
57750,33,157,2020,71
57751,33,110,2020,33
57752,33,32,2020,1770
57753,33,43,2020,647
57754,33,5,2020,1128
57755,33,6,2020,301
57756,33,16,2020,559
57757,33,44,2020,10014
57758,33,17,2020,454
57759,33,57,2020,13105
57760,33,177,2020,670
57761,33,18,2020,178
57762,33,167,2020,6071
57763,33,121,2020,77
57764,33,19,2020,250
57765,33,168,2020,163
57766,33,46,2020,2043
57767,33,20,2020,501
57768,33,143,2020,315
57769,33,47,2020,66555
57770,33,71,2020,301
57771,33,160,2020,36
57772,33,100,2020,278
57773,33,72,2020,30
57774,33,59,2020,75
57775,33,144,2020,416
57776,33,125,2020,33
57777,33,8,2020,71
57778,33,73,2020,3413
57779,33,162,2020,500
57780,33,60,2020,346
57781,33,48,2020,2014
57782,33,9,2020,278
57783,33,102,2020,40
57784,33,112,2020,144
57785,33,179,2020,254
57786,33,61,2020,178
57787,33,22,2020,31
57788,33,35,2020,3270
57789,33,36,2020,50329
57790,33,23,2020,227
57791,33,164,2020,113
57792,33,63,2020,1363
57793,33,37,2020,1707
57794,33,64,2020,198
57795,33,115,2020,500
57796,33,65,2020,6357
57797,33,10,2020,111
57798,33,145,2020,146
57799,33,49,2020,1722
57800,33,74,2020,1337
57801,33,25,2020,773
57802,33,169,2020,198
57803,33,146,2020,538
57804,33,26,2020,1149
57805,33,170,2020,68
57806,33,130,2020,80
57807,33,38,2020,272594
57808,33,27,2020,163
57809,33,50,2020,45577
57810,33,131,2020,90
57811,33,114,2020,120
57812,33,171,2020,652
57813,33,1,2020,3681
57814,33,28,2020,147
57815,33,132,2020,54
57816,33,133,2020,134
57817,61,51,2020,55
57818,61,141,2020,261
57819,61,52,2020,425
57820,61,134,2020,179524
57821,61,103,2020,1512
57822,61,11,2020,112
57823,61,66,2020,576
57824,61,12,2020,73
57825,61,3,2020,1684
57826,61,29,2020,1084
57827,61,67,2020,3924
57828,61,151,2020,36
57829,61,53,2020,46
57830,61,105,2020,154017
57831,61,30,2020,5940
57832,61,153,2020,68299
57833,61,135,2020,82
57834,61,106,2020,221
57835,61,172,2020,12000
57836,61,173,2020,149
57837,61,174,2020,2285
57838,61,107,2020,736
57839,61,137,2020,542
57840,61,54,2020,91
57841,61,81,2020,1858
57842,61,14,2020,31
57843,61,31,2020,282
57844,61,176,2020,82
57845,61,137,2020,2080
57846,61,39,2020,451
57847,61,83,2020,153
57848,61,108,2020,511
57849,61,142,2020,480
57850,61,97,2020,96
57851,61,138,2020,251
57852,61,40,2020,145
57853,61,148,2020,660
57854,61,120,2020,32
57855,61,42,2020,381
57856,61,68,2020,104164
57857,61,139,2020,647
57858,61,155,2020,128
57859,61,15,2020,1226
57860,61,69,2020,30866
57861,61,156,2020,218
57862,61,56,2020,212
57863,61,98,2020,32
57864,61,157,2020,5160
57865,61,158,2020,32607
57866,61,32,2020,454
57867,61,43,2020,30
57868,61,5,2020,8957
57869,61,6,2020,740
57870,61,16,2020,257
57871,61,44,2020,1789
57872,61,17,2020,387
57873,61,57,2020,3125
57874,61,86,2020,28
57875,61,177,2020,352
57876,61,18,2020,213
57877,61,167,2020,998
57878,61,121,2020,113
57879,61,46,2020,234
57880,61,20,2020,246
57881,61,159,2020,30
57882,61,143,2020,106
57883,61,70,2020,230
57884,61,47,2020,416
57885,61,71,2020,4502
57886,61,122,2020,28
57887,61,123,2020,521
57888,61,160,2020,127
57889,61,58,2020,47
57890,61,161,2020,44
57891,61,100,2020,301
57892,61,59,2020,87
57893,61,144,2020,2256
57894,61,125,2020,80570
57895,61,8,2020,6637
57896,61,73,2020,4542
57897,61,162,2020,302
57898,61,60,2020,310
57899,61,48,2020,378
57900,61,9,2020,2217
57901,61,102,2020,38
57902,61,111,2020,58
57903,61,112,2020,324
57904,61,179,2020,542
57905,61,33,2020,1116
57906,61,35,2020,26113
57907,61,36,2020,6508
57908,61,140,2020,20552
57909,61,164,2020,2383
57910,61,63,2020,200
57911,61,165,2020,58
57912,61,37,2020,103
57913,61,64,2020,61
57914,61,115,2020,12651
57915,61,65,2020,18175
57916,61,10,2020,86
57917,61,49,2020,920
57918,61,74,2020,18566
57919,61,25,2020,531
57920,61,166,2020,83
57921,61,146,2020,155
57922,61,26,2020,789
57923,61,130,2020,29
57924,61,38,2020,53384
57925,61,50,2020,21089
57926,61,131,2020,77
57927,61,114,2020,256
57928,61,171,2020,1006
57929,61,1,2020,58
57930,61,133,2020,1312
57931,88,103,2020,828
57932,88,105,2020,40
57933,88,106,2020,452
57934,88,172,2020,1212
57935,88,107,2020,4039
57936,88,96,2020,924
57937,88,81,2020,12637
57938,88,82,2020,513
57939,88,83,2020,46905
57940,88,108,2020,348
57941,88,142,2020,14
57942,88,97,2020,130
57943,88,68,2020,61
57944,88,69,2020,217
57945,88,98,2020,331
57946,88,110,2020,21
57947,88,85,2020,129
57948,88,99,2020,531
57949,88,5,2020,21
57950,88,17,2020,19
57951,88,57,2020,82
57952,88,86,2020,18
57953,88,177,2020,35
57954,88,18,2020,38
57955,88,20,2020,7
57956,88,100,2020,1831
57957,88,73,2020,11
57958,88,101,2020,101
57959,88,102,2020,589
57960,88,112,2020,2094
57961,88,179,2020,60
57962,88,33,2020,7
57963,88,61,2020,14
57964,88,65,2020,2604
57965,88,93,2020,75
57966,88,26,2020,8
57967,88,50,2020,74
57968,88,1,2020,27
57969,22,2,2020,1599
57970,22,13,2020,777
57971,22,3,2020,261672
57972,22,10,2020,154078
57973,22,136,2020,520
57974,22,120,2020,1697
57975,22,119,2020,5881
57976,22,68,2020,1079
57977,22,5,2020,702013
57978,22,18,2020,32808
57979,22,19,2020,6612
57980,22,20,2020,8425
57981,22,144,2020,1462
57982,22,8,2020,253940
57983,22,73,2020,456
57984,22,162,2020,4145
57985,22,9,2020,235505
57986,22,179,2020,170052
57987,22,23,2020,911
57988,22,128,2020,1264
57989,22,129,2020,2069
57990,22,145,2020,23415
57991,22,25,2020,24749
57992,22,27,2020,9558
57993,22,146,2020,994
57994,22,26,2020,5137
57995,22,142,2020,183544
57996,22,50,2020,6868
57997,22,28,2020,35517
57998,35,2,2020,44
57999,35,51,2020,823
58000,35,141,2020,554
58001,35,52,2020,17
58002,35,134,2020,98
58003,35,75,2020,3
58004,35,76,2020,0
58005,35,103,2020,337
58006,35,11,2020,163
58007,35,66,2020,3282
58008,35,12,2020,134
58009,35,78,2020,3
58010,35,13,2020,19
58011,35,3,2020,161
58012,35,79,2020,2
58013,35,29,2020,243
58014,35,67,2020,4593
58015,35,95,2020,3
58016,35,151,2020,41
58017,35,4,2020,6
58018,35,53,2020,160
58019,35,147,2020,7
58020,35,105,2020,690
58021,35,30,2020,11846
58022,35,152,2020,64
58023,35,116,2020,9
58024,35,153,2020,82
58025,35,135,2020,367
58026,35,80,2020,2
58027,35,136,2020,29
58028,35,106,2020,157
58029,35,172,2020,6544
58030,35,107,2020,163
58031,35,117,2020,12
58032,35,137,2020,119
58033,35,96,2020,76
58034,35,54,2020,373
58035,35,81,2020,275
58036,35,14,2020,1528
58037,35,31,2020,841
58038,35,176,2020,20
58039,35,137,2020,76
58040,35,39,2020,2001
58041,35,118,2020,9
58042,35,82,2020,11
58043,35,83,2020,203
58044,35,108,2020,254
58045,35,142,2020,592
58046,35,97,2020,67
58047,35,138,2020,181
58048,35,119,2020,52
58049,35,40,2020,122
58050,35,148,2020,7
58051,35,120,2020,78
58052,35,41,2020,3
58053,35,42,2020,420
58054,35,68,2020,21756
58055,35,139,2020,49
58056,35,155,2020,150
58057,35,15,2020,254
58058,35,69,2020,30498
58059,35,156,2020,303
58060,35,55,2020,8
58061,35,56,2020,8458
58062,35,84,2020,5
58063,35,98,2020,86
58064,35,157,2020,284
58065,35,158,2020,156
58066,35,110,2020,5
58067,35,85,2020,23
58068,35,99,2020,109
58069,35,32,2020,10491
58070,35,43,2020,102
58071,35,5,2020,544
58072,35,6,2020,1516
58073,35,16,2020,1558
58074,35,44,2020,3769
58075,35,45,2020,3
58076,35,17,2020,4901
58077,35,57,2020,79752
58078,35,86,2020,19
58079,35,177,2020,342
58080,35,18,2020,435
58081,35,167,2020,412
58082,35,121,2020,55
58083,35,19,2020,132
58084,35,168,2020,74
58085,35,46,2020,326
58086,35,20,2020,662
58087,35,159,2020,15
58088,35,143,2020,138
58089,35,70,2020,5
58090,35,47,2020,354
58091,35,71,2020,303
58092,35,122,2020,23
58093,35,123,2020,7
58094,35,7,2020,15
58095,35,160,2020,467
58096,35,58,2020,104
58097,35,161,2020,207
58098,35,124,2020,17
58099,35,100,2020,462
58100,35,72,2020,23
58101,35,59,2020,44
58102,35,144,2020,1265
58103,35,125,2020,19
58104,35,150,2020,6
58105,35,8,2020,677
58106,35,73,2020,1803
58107,35,101,2020,235
58108,35,162,2020,468
58109,35,60,2020,242
58110,35,48,2020,1378
58111,35,21,2020,30
58112,35,9,2020,625
58113,35,102,2020,44
58114,35,111,2020,160
58115,35,112,2020,224
58116,35,179,2020,751
58117,35,33,2020,1379
58118,35,61,2020,2430
58119,35,22,2020,87
58120,35,36,2020,9608
58121,35,126,2020,19
58122,35,91,2020,1
58123,35,92,2020,0
58124,35,62,2020,8
58125,35,140,2020,3
58126,35,23,2020,297
58127,35,164,2020,171
58128,35,63,2020,2926
58129,35,165,2020,46
58130,35,37,2020,579
58131,35,64,2020,123
58132,35,128,2020,89
58133,35,115,2020,89
58134,35,65,2020,61861
58135,35,10,2020,747
58136,35,145,2020,17
58137,35,113,2020,9
58138,35,49,2020,1323
58139,35,74,2020,1080
58140,35,25,2020,3138
58141,35,169,2020,35
58142,35,166,2020,18
58143,35,93,2020,32
58144,35,146,2020,1924
58145,35,26,2020,9206
58146,35,170,2020,154
58147,35,130,2020,23
58148,35,38,2020,43363
58149,35,27,2020,514
58150,35,50,2020,31593
58151,35,131,2020,25
58152,35,114,2020,207
58153,35,171,2020,129
58154,35,1,2020,2383
58155,35,28,2020,87
58156,35,132,2020,105
58157,35,133,2020,18
58158,36,2,2020,5090
58159,36,51,2020,232
58160,36,141,2020,776
58161,36,134,2020,509
58162,36,12,2020,766918
58163,36,103,2020,250
58164,36,66,2020,2950
58165,36,3,2020,469
58166,36,11,2020,526997
58167,36,67,2020,469
58168,36,53,2020,513
58169,36,147,2020,26
58170,36,105,2020,431
58171,36,30,2020,5836
58172,36,116,2020,129
58173,36,29,2020,763879
58174,36,135,2020,332
58175,36,153,2020,43
58176,36,10,2020,586
58177,36,136,2020,150
58178,36,106,2020,105
58179,36,172,2020,56138
58180,36,107,2020,204
58181,36,117,2020,86
58182,36,137,2020,578
58183,36,96,2020,30
58184,36,54,2020,319
58185,36,81,2020,2224
58186,36,14,2020,714
58187,36,31,2020,11249
58188,36,151,2020,92
58189,36,39,2020,229
58190,36,108,2020,239
58191,36,138,2020,102
58192,36,120,2020,270
58193,36,40,2020,58718
58194,36,42,2020,2207
58195,36,68,2020,2564
58196,36,15,2020,449973
58197,36,69,2020,141947
58198,36,156,2020,314
58199,36,56,2020,1950
58200,36,157,2020,202
58201,36,173,2020,58
58202,36,32,2020,16831
58203,36,43,2020,42
58204,36,5,2020,5696
58205,36,6,2020,2010
58206,36,16,2020,984
58207,36,44,2020,173
58208,36,17,2020,3646
58209,36,57,2020,1894
58210,36,177,2020,1023
58211,36,167,2020,2558907
58212,36,18,2020,814
58213,36,121,2020,449
58214,36,176,2020,10617
58215,36,19,2020,83
58216,36,168,2020,591025
58217,36,20,2020,966
58218,36,46,2020,89338
58219,36,143,2020,268
58220,36,47,2020,71038
58221,36,71,2020,34
58222,36,122,2020,82
58223,36,123,2020,27
58224,36,7,2020,43
58225,36,160,2020,71
58226,36,58,2020,52
58227,36,124,2020,62
58228,36,100,2020,202
58229,36,72,2020,43
58230,36,59,2020,261
58231,36,144,2020,1099
58232,36,125,2020,109
58233,36,21,2020,50
58234,36,150,2020,119
58235,36,8,2020,173
58236,36,73,2020,546
58237,36,101,2020,58
58238,36,162,2020,794
58239,36,48,2020,699
58240,36,9,2020,726
58241,36,102,2020,23
58242,36,111,2020,34
58243,36,112,2020,275
58244,36,179,2020,145
58245,36,33,2020,29190
58246,36,61,2020,230
58247,36,158,2020,129
58248,36,22,2020,24
58249,36,35,2020,3908
58250,36,126,2020,43
58251,36,75,2020,47
58252,36,62,2020,44
58253,36,23,2020,217
58254,36,164,2020,71
58255,36,37,2020,1830
58256,36,1,2020,13662
58257,36,64,2020,348
58258,36,128,2020,57
58259,36,115,2020,238
58260,36,133,2020,71
58261,36,65,2020,1392
58262,36,145,2020,256
58263,36,49,2020,473
58264,36,74,2020,578
58265,36,25,2020,3262
58266,36,169,2020,466252
58267,36,27,2020,353
58268,36,146,2020,333
58269,36,26,2020,10230
58270,36,170,2020,185561
58271,36,130,2020,80
58272,36,38,2020,3268263
58273,36,60,2020,253
58274,36,142,2020,1058
58275,36,50,2020,1739
58276,36,131,2020,215
58277,36,152,2020,443
58278,36,114,2020,119
58279,36,171,2020,1146175
58280,36,28,2020,646
58281,36,132,2020,469
58282,126,116,2020,131063
58283,126,137,2020,236657
58284,126,121,2020,2575
58285,126,130,2020,92061
58286,126,131,2020,42713
58287,90,76,2020,417
58288,90,78,2020,23
58289,90,79,2020,98
58290,90,82,2020,206
58291,90,84,2020,58
58292,90,110,2020,805
58293,90,86,2020,144
58294,90,87,2020,445
58295,90,91,2020,104
58296,90,92,2020,173
58297,90,93,2020,275
58298,91,76,2020,85
58299,91,66,2020,8
58300,91,78,2020,9
58301,91,79,2020,403
58302,91,67,2020,7
58303,91,105,2020,6
58304,91,95,2020,0
58305,91,80,2020,8
58306,91,172,2020,49
58307,91,81,2020,79
58308,91,82,2020,249
58309,91,83,2020,35
58310,91,120,2020,0
58311,91,68,2020,51
58312,91,109,2020,135
58313,91,69,2020,47
58314,91,156,2020,16
58315,91,84,2020,160
58316,91,98,2020,1
58317,91,110,2020,2111
58318,91,85,2020,22
58319,91,5,2020,214
58320,91,44,2020,15
58321,91,57,2020,12
58322,91,86,2020,373
58323,91,177,2020,8
58324,91,20,2020,0
58325,91,100,2020,16
58326,91,87,2020,27
58327,91,73,2020,10
58328,91,77,2020,27
58329,91,162,2020,65
58330,91,9,2020,0
58331,91,102,2020,5
58332,91,179,2020,21
58333,91,88,2020,6
58334,91,90,2020,33
58335,91,75,2020,3
58336,91,92,2020,314
58337,91,115,2020,3
58338,91,133,2020,0
58339,91,113,2020,20
58340,91,74,2020,7
58341,91,25,2020,130
58342,91,93,2020,504
58343,91,50,2020,759
58344,92,76,2020,56
58345,92,79,2020,355
58346,92,82,2020,86
58347,92,84,2020,450
58348,92,110,2020,249
58349,92,86,2020,125
58350,92,90,2020,37
58351,92,91,2020,241
58352,92,93,2020,1011
58353,92,50,2020,829
58354,62,57,2020,4749
58355,62,51,2020,39
58356,62,33,2020,32
58357,62,35,2020,145
58358,62,38,2020,68
58359,62,36,2020,38
58360,62,68,2020,30
58361,62,103,2020,90
58362,62,105,2020,30
58363,140,134,2020,319
58364,140,153,2020,1220
58365,140,138,2020,129
58366,140,139,2020,210
58367,140,125,2020,102
58368,140,61,2020,104
58369,23,2,2020,481215
58370,23,3,2020,1277624
58371,23,10,2020,529336
58372,23,120,2020,164250
58373,23,5,2020,2502337
58374,23,16,2020,6075
58375,23,18,2020,240606
58376,23,20,2020,153988
58377,23,8,2020,503404
58378,23,9,2020,1483737
58379,23,179,2020,644828
58380,23,145,2020,481215
58381,23,25,2020,823261
58382,23,142,2020,962432
58383,23,28,2020,769945
58384,164,141,2020,4338
58385,164,105,2020,670
58386,164,135,2020,1050
58387,164,137,2020,362
58388,164,151,2020,3740
58389,164,68,2020,14357
58390,164,155,2020,5622
58391,164,69,2020,904
58392,164,156,2020,1845
58393,164,157,2020,53430
58394,164,20,2020,1140
58395,164,159,2020,448
58396,164,160,2020,35360
58397,164,161,2020,46376
58398,164,144,2020,4268
58399,164,162,2020,848
58400,164,158,2020,30550
58401,164,126,2020,282
58402,164,23,2020,1476
58403,164,165,2020,15453
58404,164,166,2020,1739
58405,164,26,2020,87
58406,63,51,2020,475
58407,63,141,2020,52
58408,63,103,2020,48
58409,63,66,2020,7132
58410,63,11,2020,159
58411,63,67,2020,220
58412,63,53,2020,342526
58413,63,105,2020,85
58414,63,30,2020,1155
58415,63,29,2020,135
58416,63,172,2020,1796
58417,63,54,2020,288708
58418,63,81,2020,28
58419,63,14,2020,174
58420,63,31,2020,523
58421,63,39,2020,184
58422,63,42,2020,33
58423,63,68,2020,5490
58424,63,15,2020,47
58425,63,69,2020,16392
58426,63,156,2020,28
58427,63,56,2020,930
58428,63,32,2020,1833
58429,63,5,2020,299
58430,63,6,2020,65
58431,63,16,2020,177
58432,63,44,2020,51
58433,63,17,2020,109
58434,63,57,2020,1958
58435,63,177,2020,38
58436,63,167,2020,97
58437,63,18,2020,99
58438,63,19,2020,67
58439,63,20,2020,44
58440,63,143,2020,379
58441,63,47,2020,27
58442,63,71,2020,90
58443,63,58,2020,52
58444,63,100,2020,25
58445,63,59,2020,72596
58446,63,144,2020,32
58447,63,73,2020,764
58448,63,48,2020,139
58449,63,112,2020,48
58450,63,179,2020,42
58451,63,33,2020,675
58452,63,61,2020,38
58453,63,35,2020,3675
58454,63,36,2020,2999
58455,63,37,2020,484
58456,63,64,2020,11139
58457,63,115,2020,142
58458,63,133,2020,27
58459,63,65,2020,159
58460,63,49,2020,1212
58461,63,74,2020,2910
58462,63,25,2020,123
58463,63,27,2020,23
58464,63,146,2020,39
58465,63,26,2020,394
58466,63,170,2020,28
58467,63,38,2020,1297
58468,63,60,2020,47637
58469,63,142,2020,77
58470,63,50,2020,658
58471,63,171,2020,80
58472,63,132,2020,56
58473,127,3,2020,223
58474,127,67,2020,37
58475,127,10,2020,609
58476,127,172,2020,519
58477,127,81,2020,42
58478,127,68,2020,242
58479,127,69,2020,85
58480,127,5,2020,6628
58481,127,57,2020,123
58482,127,121,2020,415
58483,127,122,2020,816
58484,127,7,2020,37
58485,127,124,2020,564
58486,127,8,2020,177
58487,127,162,2020,137
58488,127,9,2020,23
58489,127,179,2020,718
58490,127,36,2020,97
58491,127,128,2020,63
58492,127,115,2020,258
58493,127,65,2020,23
58494,127,130,2020,27
58495,127,50,2020,295
58496,165,153,2020,88
58497,165,136,2020,0
58498,165,172,2020,187
58499,165,137,2020,0
58500,165,151,2020,101
58501,165,138,2020,0
58502,165,119,2020,0
58503,165,155,2020,524
58504,165,69,2020,32
58505,165,156,2020,939
58506,165,157,2020,36058
58507,165,5,2020,959
58508,165,16,2020,0
58509,165,177,2020,0
58510,165,121,2020,26
58511,165,176,2020,2
58512,165,20,2020,586
58513,165,159,2020,9097
58514,165,160,2020,262
58515,165,161,2020,89
58516,165,162,2020,2176
58517,165,9,2020,86
58518,165,158,2020,650
58519,165,36,2020,68
58520,165,126,2020,0
58521,165,164,2020,306
58522,165,1,2020,0
58523,165,115,2020,77
58524,165,145,2020,7
58525,165,166,2020,22
58526,165,50,2020,141
58527,165,152,2020,8
