,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
9088,egypt,142,india,5,801,823,910,1083,1165,800,1249
9090,egypt,142,iran,6,134,118,111,132,142,97,150
9091,egypt,142,iraq,16,1359,4401,7793,9278,9979,12817,20042
9092,egypt,142,ireland,44,111,87,70,83,90,61,95
9093,egypt,142,israel,17,995,728,518,617,664,456,710
9094,egypt,142,italy,57,4657,3710,3058,3641,3917,2691,4206
9096,egypt,142,japan,177,1455,1105,843,1004,1081,742,1158
9097,egypt,142,kazakhstan,167,142,143,155,185,200,137,212
9098,egypt,142,jordan,18,3386,3473,3836,4567,4913,3375,5277
9099,egypt,142,kenya,121,131,112,101,120,130,89,137
9100,egypt,142,north korea,176,117,93,76,90,97,66,102
9102,egypt,142,kuwait,19,2103,2064,2188,2605,2802,1925,3008
9103,egypt,142,kyrgyzstan,168,48,45,46,55,59,40,61
9104,egypt,142,lebanon,20,2317,2232,2324,2767,2976,2045,3197
9105,egypt,142,liberia,159,40,36,35,42,45,31,47
9106,egypt,142,libya,143,2936,3176,3669,4368,4698,3228,5047
9107,egypt,142,madagascar,122,48,38,30,36,39,26,39
9108,egypt,142,malawi,123,23,21,21,25,27,19,28
9110,egypt,142,maldives,7,4,12,21,25,27,19,28
9111,egypt,142,mali,160,241,192,158,188,203,139,216
9112,egypt,142,mauritania,161,152,128,114,136,147,100,154
9113,egypt,142,mexico,100,71,57,48,57,62,42,64
9114,egypt,142,monaco,72,62,59,60,71,77,53,82
9117,egypt,142,morocco,144,527,627,776,924,994,683,1066
9118,egypt,142,mozambique,125,14,13,13,15,16,11,15
9119,egypt,142,oman,21,436,401,397,473,509,350,544
9120,egypt,142,namibia,150,379,277,196,233,251,172,268
9121,egypt,142,netherlands,73,1068,863,726,864,929,639,997
9124,egypt,142,nigeria,162,586,567,593,706,760,1945,814
9125,egypt,142,norway,48,106,94,89,106,114,78,120
9126,egypt,142,pakistan,9,387,403,452,538,580,398,619
9127,egypt,142,philippines,179,677,711,801,954,1027,705,1101
9128,egypt,142,poland,33,407,329,278,331,356,244,380
9129,egypt,142,portugal,61,44,38,34,40,43,29,44
9130,egypt,142,guinea-bissau,158,70,66,68,81,87,60,93
9131,egypt,142,qatar,22,287,278,292,348,375,257,401
9132,egypt,142,romania,35,226,194,177,211,228,157,243
9133,egypt,142,russia,36,9311,7112,5477,6521,7014,4820,7536
9134,egypt,142,rwanda,126,59,44,33,39,42,29,44
9135,egypt,142,saudi arabia,23,4546,5065,5987,7128,7667,5268,8238
9136,egypt,142,senegal,164,384,334,311,370,398,273,425
9137,egypt,142,seychelles,127,15,14,15,18,19,13,19
9138,egypt,142,sierra leone,165,41,42,46,55,59,40,61
9140,egypt,142,slovakia,37,71,56,46,55,59,40,61
9141,egypt,142,somalia,128,1372,6209,11540,17739,19080,13110,20501
9142,egypt,142,south africa,115,190,170,164,195,210,144,222
9143,egypt,142,zimbabwe,133,38,30,25,30,32,22,32
9144,egypt,142,spain,65,449,362,303,361,389,267,416
9145,egypt,142,south sudan,129,0,0,0,0,0,5762,19013
9146,egypt,142,sudan,145,15184,11817,9388,24677,46473,38410,60066
9147,egypt,142,sweden,49,358,297,259,308,331,228,355
9148,egypt,142,switzerland,74,1775,1334,998,1188,1278,878,1371
9149,egypt,142,syrian,25,5259,5198,5549,6606,7105,104635,125673
9150,egypt,142,tajikistan,169,47,68,95,113,122,84,129
9152,egypt,142,united arab emirates,27,464,475,523,623,670,460,719
9153,egypt,142,tunisia,146,495,513,572,681,733,503,785
9154,egypt,142,turkey,26,770,685,654,779,839,576,898
9155,egypt,142,turkmenistan,170,21,27,35,42,45,31,47
9156,egypt,142,uganda,130,91,75,64,76,82,56,86
9157,egypt,142,ukraine,38,67,92,125,149,161,110,171
9158,egypt,142,north macedonia,60,147,113,88,105,113,77,119
9159,egypt,142,united kingdom,50,3051,2573,2299,2737,2944,2023,3161
9160,egypt,142,"tanzania, united republic of",131,156,126,107,127,137,94,144
9162,egypt,142,burkina faso,152,67,55,48,57,62,42,64
9163,egypt,142,uzbekistan,171,85,80,82,98,106,73,112
9165,egypt,142,yemen,28,3839,3850,4167,4961,5336,3666,9158
9166,egypt,142,zambia,132,26,22,19,23,25,17,25
9216,libya,143,afghanistan,2,677,452,236,260,285,319,340
9217,libya,143,albania,51,315,266,223,245,268,300,320
9218,libya,143,algeria,141,1551,2079,2642,2911,3195,3577,3830
9220,libya,143,austria,66,2044,1288,554,611,670,750,801
9221,libya,143,bahrain,13,1091,894,712,785,862,965,1032
9222,libya,143,bangladesh,3,318,613,919,1014,1113,1246,1334
9223,libya,143,armenia,11,511,346,188,208,228,255,270
9224,libya,143,belgium,67,1918,1197,496,548,602,673,720
9225,libya,143,bosnia and herzegovina,53,66,153,243,268,294,328,351
9226,libya,143,brazil,105,390,286,188,208,228,255,270
9227,libya,143,belarus,29,702,625,560,618,678,759,811
9229,libya,143,sri lanka,10,710,486,270,298,328,366,391
9230,libya,143,chad,136,871,744,631,697,766,858,918
9231,libya,143,china,172,1366,1800,2264,2494,2737,3064,3280
9232,libya,143,comoros,117,1230,2178,3162,3485,3824,4281,4584
9233,libya,143,congo,137,74,183,297,327,359,401,429
9234,libya,143,congo,137,283,299,320,353,387,433,463
9235,libya,143,denmark,39,796,675,567,625,686,768,821
9236,libya,143,el salvador,97,458,485,520,574,631,706,754
9237,libya,143,ethiopia,120,1618,1470,1347,1485,1630,1825,1952
9238,libya,143,eritrea,119,1023,1230,1459,1608,2600,4646,5501
9239,libya,143,finland,42,538,569,611,674,740,828,885
9240,libya,143,france,68,8821,6208,3699,4077,4475,5010,5364
9241,libya,143,djibouti,118,694,863,1047,1155,1269,1421,1519
9243,libya,143,germany,69,27674,16289,5172,5701,6257,7005,7503
9244,libya,143,ghana,156,610,526,452,499,547,612,655
9245,libya,143,greece,56,3730,2804,1925,2122,2331,2608,2792
9246,libya,143,hungary,32,350,297,249,275,302,337,360
9247,libya,143,india,5,2288,2902,3564,3928,4310,4826,5167
9249,libya,143,iran,6,383,340,303,334,367,410,439
9250,libya,143,iraq,16,3879,26910,50384,55536,60945,68240,73093
9251,libya,143,italy,57,13295,9034,4923,5426,5955,6667,7141
9253,libya,143,japan,177,4156,2428,740,816,896,1002,1072
9254,libya,143,kazakhstan,167,403,492,591,652,715,800,855
9255,libya,143,jordan,18,9668,12240,15015,16551,18164,20338,21783
9256,libya,143,kenya,121,375,307,246,272,300,334,357
9258,libya,143,kuwait,19,6005,6919,7947,8759,9613,10763,11527
9259,libya,143,lebanon,20,6615,7318,8143,8975,9850,11029,11812
9261,libya,143,mali,160,688,464,249,275,302,337,360
9262,libya,143,mauritania,161,433,345,264,291,319,356,380
9263,libya,143,monaco,72,176,187,202,224,246,276,293
9264,libya,143,morocco,144,1505,2534,3605,3974,4361,4883,5229
9265,libya,143,oman,21,1246,1236,1247,1374,1508,1688,1806
9266,libya,143,netherlands,73,3048,2158,1304,1436,1576,1764,1890
9268,libya,143,nigeria,162,1674,1870,2098,2312,2537,2841,3041
9269,libya,143,norway,48,302,271,246,272,300,334,357
9270,libya,143,pakistan,9,1104,1445,1810,1995,2189,2451,2625
9271,libya,143,philippines,179,1929,2566,3246,3578,3926,4395,4707
9272,libya,143,poland,33,1163,824,499,551,605,676,723
9273,libya,143,guinea-bissau,158,200,213,230,253,276,309,329
9274,libya,143,qatar,22,819,921,1040,1147,1260,1410,1508
9275,libya,143,romania,35,645,537,438,484,531,594,636
9276,libya,143,russia,36,26586,15828,5331,5876,6450,7221,7734
9277,libya,143,saudi arabia,23,12976,19379,26101,28771,31573,35352,37866
9278,libya,143,senegal,164,1096,952,824,909,998,1117,1195
9279,libya,143,sierra leone,165,117,144,175,193,212,237,251
9281,libya,143,somalia,128,3917,40088,76918,84783,93040,104178,111588
9282,libya,143,south africa,115,543,505,476,525,576,645,690
9283,libya,143,spain,65,1282,900,534,589,647,724,774
9284,libya,143,south sudan,129,4753,3005,1307,1441,1582,1770,1896
9285,libya,143,sudan,145,38599,24407,10616,11701,12842,14379,15400
9286,libya,143,sweden,49,1021,779,551,608,667,746,797
9287,libya,143,switzerland,74,5069,2854,686,756,830,929,993
9288,libya,143,syrian,25,15014,17576,20428,22517,24709,27666,44450
9289,libya,143,tajikistan,169,133,313,499,551,605,676,723
9291,libya,143,united arab emirates,27,1322,1669,2044,2252,2471,2766,2961
9292,libya,143,tunisia,146,1414,1826,2270,2502,2746,3074,3292
9293,libya,143,turkey,26,2197,2014,1865,2056,2257,2527,2704
9294,libya,143,turkmenistan,170,58,115,175,193,212,237,251
9295,libya,143,ukraine,38,189,413,644,710,779,871,933
9296,libya,143,egypt,142,8384,11822,15455,17035,18695,20932,22420
9297,libya,143,united kingdom,50,8712,6959,5321,5865,6438,7207,7719
9298,libya,143,"tanzania, united republic of",131,445,317,196,216,236,264,281
9300,libya,143,uzbekistan,171,243,257,277,306,336,375,2122
9301,libya,143,yemen,28,10956,13236,15734,17283,18983,21266,6323
9350,morocco,144,algeria,141,9188,8429,8877,9412,10231,13194,14497
9351,morocco,144,belgium,67,959,880,927,984,1069,1377,1512
9352,morocco,144,congo,137,1286,1180,1243,1319,1433,1847,2028
9353,morocco,144,france,68,15056,13813,14547,15422,26839,34615,38063
9354,morocco,144,germany,69,984,903,952,1011,1098,1415,1553
9355,morocco,144,guinea,157,673,618,651,691,750,967,1061
9356,morocco,144,iraq,16,1171,1075,1133,1202,1306,1683,1849
9357,morocco,144,italy,57,1296,1189,1253,1329,1444,1862,2045
9358,morocco,144,lebanon,20,923,847,892,947,1029,1326,1455
9359,morocco,144,libya,143,803,737,777,825,896,1155,1268
9360,morocco,144,mauritania,161,1088,999,1053,1117,1213,1564,1717
9361,morocco,144,senegal,164,1233,1132,1193,1266,1376,1774,1947
9362,morocco,144,spain,65,2802,2571,2708,2872,3121,4025,4421
9363,morocco,144,syrian,25,1399,1284,1353,1436,1560,2619,3676
9364,morocco,144,tunisia,146,1763,1618,1704,1808,1964,2533,2781
9365,morocco,144,egypt,142,1271,1166,1228,1303,1416,1825,2005
9366,morocco,144,united kingdom,50,828,760,801,850,924,1192,1307
9418,sudan,145,chad,136,196164,85807,72615,80942,80202,74514,103065
9419,sudan,145,china,172,1678,1711,1746,1890,1215,1111,1536
9420,sudan,145,congo,137,15855,13976,12378,13625,24549,7445,10297
9421,sudan,145,ethiopia,120,942295,496740,123478,107732,73623,50734,70173
9422,sudan,145,eritrea,119,64790,287519,435158,196564,142187,159748,220960
9423,sudan,145,india,5,2259,2304,2351,2397,1396,1277,1764
9424,sudan,145,kenya,121,6118,6241,6367,5860,2814,2575,3561
9425,sudan,145,libya,143,2388,2439,2492,2676,1701,1557,2153
9426,sudan,145,mali,160,1058,1079,1101,1171,734,678,938
9427,sudan,145,nigeria,162,23208,23677,24143,25762,16214,14828,20508
9428,sudan,145,somalia,128,0,122,43,38,86,130,179
9429,sudan,145,south sudan,129,0,0,0,0,212948,255959,867593
9430,sudan,145,uganda,130,74433,57771,47612,26103,2079,1250,1728
9431,sudan,145,egypt,142,21455,21886,22327,23620,14675,13423,18566
9481,tunisia,146,algeria,141,13757,13669,10041,9577,8068,10411,11060
9482,tunisia,146,cameroon,135,0,0,0,0,555,715,758
9483,tunisia,146,france,68,3870,3841,4789,4577,6669,8612,9151
9485,tunisia,146,germany,69,903,896,1038,992,1121,1448,1537
9486,tunisia,146,iraq,16,0,0,11,8,449,636,675
9487,tunisia,146,italy,57,1622,1610,1620,1548,1705,2208,2345
9489,tunisia,146,libya,143,1224,1215,1804,1725,7062,9119,9688
9490,tunisia,146,mali,160,200,198,230,220,771,996,1058
9491,tunisia,146,mauritania,161,376,374,433,414,409,528,560
9492,tunisia,146,morocco,144,7275,7220,6607,6315,4480,5785,6146
9493,tunisia,146,nigeria,162,116,119,133,128,420,542,575
9494,tunisia,146,senegal,164,325,323,373,357,317,409,433
9495,tunisia,146,syrian,25,375,377,437,418,829,1228,1382
9496,tunisia,146,egypt,142,607,602,698,667,880,1136,1206
9886,botswana,147,angola,134,551,889,1320,1990,672,730,779
9889,botswana,147,sri lanka,10,398,480,613,1028,853,926,988
9890,botswana,147,china,172,874,1055,1348,2720,4111,4466,4777
9891,botswana,147,congo,137,526,849,1261,1901,973,1056,1129
9892,botswana,147,denmark,39,102,98,104,200,298,324,344
9893,botswana,147,germany,69,332,320,341,653,291,316,336
9894,botswana,147,india,5,1967,2375,3032,3936,4863,5282,5650
9895,botswana,147,ireland,44,185,178,190,364,541,587,626
9896,botswana,147,italy,57,161,155,165,317,472,511,545
9897,botswana,147,kenya,121,122,179,254,395,1043,1133,1210
9898,botswana,147,lesotho,149,505,816,1212,1827,241,261,277
9899,botswana,147,madagascar,122,100,161,238,359,484,525,560
9900,botswana,147,malawi,123,713,1150,1709,1487,1274,1384,1478
9901,botswana,147,mauritius,124,292,471,700,1055,201,218,231
9902,botswana,147,mozambique,125,184,297,441,665,522,566,604
9903,botswana,147,namibia,150,286,462,687,1208,853,926,988
9904,botswana,147,netherlands,73,188,181,193,370,550,597,637
9905,botswana,147,nigeria,162,108,187,285,422,1063,1154,1233
9906,botswana,147,norway,48,116,111,118,227,338,367,391
9907,botswana,147,pakistan,9,145,175,223,374,402,436,464
9908,botswana,147,portugal,61,137,132,141,270,402,436,464
9909,botswana,147,seychelles,127,45,67,95,147,11,10,9
9910,botswana,147,south africa,115,5780,9329,13860,9376,4933,5359,5733
9911,botswana,147,zimbabwe,133,4905,7917,11763,33411,55306,60080,64301
9912,botswana,147,eswatini,148,108,174,259,391,526,570,608
9913,botswana,147,sweden,49,129,124,133,254,377,410,437
9914,botswana,147,uganda,130,295,411,570,901,281,305,324
9915,botswana,147,united kingdom,50,3289,2034,993,1060,1133,1231,1315
9916,botswana,147,"tanzania, united republic of",131,460,743,1104,1664,702,763,814
9918,botswana,147,zambia,132,1991,3213,4773,7193,3800,4128,4415
9968,eswatini,148,angola,134,4,143,166,219,201,131,133
9970,eswatini,148,botswana,147,161,64,83,69,54,41,39
9971,eswatini,148,burundi,116,7,132,255,337,360,402,469
9973,eswatini,148,congo,137,1,9,36,49,62,72,71
9974,eswatini,148,congo,137,6,180,193,246,267,570,675
9975,eswatini,148,ethiopia,120,0,3,15,20,26,30,28
9976,eswatini,148,lesotho,149,293,111,131,167,198,221,223
9977,eswatini,148,liberia,159,2,5,18,29,40,46,44
9978,eswatini,148,mozambique,125,46196,18085,13127,11345,10841,9857,10011
9980,eswatini,148,rwanda,126,2,52,112,195,229,342,387
9981,eswatini,148,somalia,128,2,128,116,156,146,181,305
9982,eswatini,148,south africa,115,20848,9097,12272,12415,12260,12511,12712
9983,eswatini,148,uganda,130,1,8,30,39,48,55,54
10034,lesotho,149,botswana,147,103,104,102,104,106,151,198
10035,lesotho,149,china,172,162,140,114,116,118,168,221
10036,lesotho,149,ghana,156,122,105,85,86,87,124,163
10037,lesotho,149,india,5,308,266,215,219,223,318,419
10038,lesotho,149,malawi,123,51,44,36,36,36,51,67
10039,lesotho,149,mozambique,125,32,28,23,23,23,32,42
10040,lesotho,149,namibia,150,5,4,4,4,4,5,6
10041,lesotho,149,pakistan,9,308,266,215,219,223,318,419
10042,lesotho,149,south africa,115,2777,2528,2441,2492,2544,3629,4782
10043,lesotho,149,zimbabwe,133,77,72,66,67,68,97,127
10044,lesotho,149,eswatini,148,51,44,36,36,36,51,67
10045,lesotho,149,uganda,130,185,160,130,132,134,191,251
10046,lesotho,149,"tanzania, united republic of",131,116,100,81,82,83,118,155
10048,lesotho,149,zambia,132,77,72,66,67,68,97,127
10098,namibia,150,afghanistan,2,64,61,58,45,43,42,44
10099,namibia,150,algeria,141,716,684,637,503,484,473,505
10100,namibia,150,angola,134,24028,22978,49790,39319,38119,37350,40105
10101,namibia,150,antigua and barbuda,76,693,662,616,487,469,459,490
10102,namibia,150,argentina,103,74,70,67,52,50,48,50
10104,namibia,150,austria,66,901,861,801,633,609,596,636
10105,namibia,150,bahamas,78,74,70,67,52,50,48,50
10106,namibia,150,bahrain,13,72,68,65,51,49,47,49
10107,namibia,150,bangladesh,3,48,45,44,34,32,31,32
10108,namibia,150,armenia,11,94,89,84,66,63,61,64
10109,namibia,150,belgium,67,272,260,242,191,184,180,192
10110,namibia,150,botswana,147,975,932,865,683,658,644,689
10111,namibia,150,brazil,105,790,755,702,555,534,522,558
10112,namibia,150,bulgaria,30,45,43,41,32,30,29,30
10113,namibia,150,burundi,116,575,549,511,404,389,380,406
10114,namibia,150,cameroon,135,175,167,156,123,118,115,122
10116,namibia,150,chile,106,48,45,44,34,32,31,32
10117,namibia,150,china,172,4593,4392,4078,3224,3106,3039,3252
10118,namibia,150,congo,137,1652,1579,1468,1160,1117,1093,1168
10119,namibia,150,congo,137,4707,4501,4179,3522,3548,3472,4334
10120,namibia,150,cuba,81,1005,961,893,706,680,665,710
10121,namibia,150,czechia,31,112,107,101,79,76,74,78
10122,namibia,150,benin,151,230,219,206,162,156,152,161
10123,namibia,150,denmark,39,168,160,150,118,113,110,117
10124,namibia,150,ethiopia,120,312,298,278,219,211,206,220
10125,namibia,150,finland,42,116,110,104,82,79,77,81
10126,namibia,150,france,68,793,758,705,557,536,524,560
10127,namibia,150,gambia,155,128,122,114,90,86,84,88
10128,namibia,150,germany,69,13401,12815,11896,9406,9063,8870,9494
10129,namibia,150,ghana,156,212,202,189,149,143,139,148
10130,namibia,150,guinea,157,79,75,71,56,53,51,53
10131,namibia,150,india,5,997,953,886,700,674,659,704
10133,namibia,150,iran,6,45,43,41,32,30,29,30
10134,namibia,150,ireland,44,89,85,80,63,60,58,61
10135,namibia,150,israel,17,161,153,143,113,108,105,112
10136,namibia,150,italy,57,1219,1165,1083,856,824,806,863
10138,namibia,150,japan,177,168,160,150,118,113,110,117
10139,namibia,150,kenya,121,1641,1569,1458,1152,1110,1086,1161
10140,namibia,150,north korea,176,149,142,133,105,101,98,104
10142,namibia,150,lebanon,20,68,65,61,48,46,45,47
10143,namibia,150,lesotho,149,186,177,166,131,126,123,131
10144,namibia,150,libya,143,52,49,48,37,35,34,35
10145,namibia,150,luxembourg,71,64,61,58,45,43,42,44
10146,namibia,150,malawi,123,545,521,485,383,369,361,386
10147,namibia,150,mauritius,124,158,151,141,111,106,103,110
10148,namibia,150,mozambique,125,203,194,182,143,137,134,142
10149,namibia,150,netherlands,73,763,729,679,536,516,505,539
10151,namibia,150,nigeria,162,1453,1389,1290,1020,982,961,1029
10152,namibia,150,norway,48,79,75,71,56,53,51,53
10153,namibia,150,pakistan,9,246,235,219,173,166,162,173
10154,namibia,150,philippines,179,364,348,325,256,246,240,256
10155,namibia,150,poland,33,249,238,222,175,168,164,175
10156,namibia,150,portugal,61,641,613,570,450,433,423,451
10157,namibia,150,romania,35,45,43,41,32,30,29,30
10158,namibia,150,russia,36,672,642,597,472,454,444,474
10159,namibia,150,rwanda,126,530,506,471,372,358,350,374
10160,namibia,150,senegal,164,45,43,41,32,30,29,30
10161,namibia,150,seychelles,127,84,80,75,59,56,54,57
10162,namibia,150,sierra leone,165,242,231,216,170,163,159,170
10163,namibia,150,somalia,128,138,131,123,97,93,91,97
10164,namibia,150,south africa,115,12536,11988,11132,8802,8481,8300,8883
10165,namibia,150,zimbabwe,133,21364,20430,18964,14995,14449,14141,15135
10166,namibia,150,spain,65,508,485,452,357,344,336,358
10167,namibia,150,sudan,145,294,281,262,207,199,194,207
10168,namibia,150,eswatini,148,290,277,259,204,196,191,204
10169,namibia,150,sweden,49,149,142,133,105,101,98,104
10170,namibia,150,switzerland,74,634,606,564,445,428,418,446
10172,namibia,150,turkey,26,52,49,48,37,35,34,35
10173,namibia,150,uganda,130,712,680,633,500,481,470,502
10174,namibia,150,ukraine,38,380,363,338,267,257,251,267
10175,namibia,150,egypt,142,257,245,229,181,174,170,180
10176,namibia,150,united kingdom,50,2540,2429,2256,1783,1718,1681,1798
10177,namibia,150,"tanzania, united republic of",131,1624,1553,1442,1140,1098,1074,1148
10179,namibia,150,burkina faso,152,105,100,94,74,71,69,73
10180,namibia,150,zambia,132,4473,4277,3971,3139,3024,2959,3167
10230,south africa,115,afghanistan,2,59,36,30,52,75,96,111
10231,south africa,115,albania,51,78,63,69,90,131,168,195
10232,south africa,115,algeria,141,348,233,188,247,359,463,537
10233,south africa,115,angola,134,6602,11043,15785,21994,32017,41296,47945
10234,south africa,115,argentina,103,623,702,996,1310,1907,2459,2854
10236,south africa,115,austria,66,3523,2520,2265,2980,4338,5595,6495
10237,south africa,115,bahrain,13,161,100,70,91,132,170,197
10238,south africa,115,bangladesh,3,2469,1540,1064,1400,12182,22965,15565
10239,south africa,115,barbados,79,30,18,13,16,23,29,33
10240,south africa,115,belarus,29,113,93,101,132,192,247,286
