,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
12688,kyrgyzstan,168,china,172,325,278,223,191,155,136,132
12689,kyrgyzstan,168,estonia,40,655,554,436,356,270,235,229
12690,kyrgyzstan,168,finland,42,219,182,140,108,75,66,64
12691,kyrgyzstan,168,georgia,15,4548,3842,3021,2429,1790,1568,1527
12692,kyrgyzstan,168,germany,69,6486,4494,2387,1644,864,755,736
12693,kyrgyzstan,168,kazakhstan,167,16118,13097,9688,7778,5718,4990,4860
12694,kyrgyzstan,168,north korea,176,344,466,570,736,895,783,763
12696,kyrgyzstan,168,latvia,46,1069,903,709,574,429,375,366
12697,kyrgyzstan,168,lithuania,47,2805,2436,1991,1635,1249,1090,1062
12699,kyrgyzstan,168,poland,33,2524,2344,2087,1754,1389,1212,1180
12700,kyrgyzstan,168,romania,35,314,324,324,289,248,217,212
12701,kyrgyzstan,168,russia,36,145262,117891,87030,69539,50685,44251,43098
12702,kyrgyzstan,168,vietnam,1,158,138,115,97,78,68,65
12703,kyrgyzstan,168,tajikistan,169,2539,5966,4911,1139,1216,1065,1037
12704,kyrgyzstan,168,turkey,26,368,429,474,525,568,497,484
12705,kyrgyzstan,168,turkmenistan,170,1265,1047,798,646,482,422,410
12706,kyrgyzstan,168,ukraine,38,35522,28631,20896,16587,11949,10431,10158
12707,kyrgyzstan,168,uzbekistan,171,7899,7428,6717,5704,4592,4015,3910
12757,tajikistan,169,afghanistan,2,3726,5517,7845,5687,5703,5550,5566
12758,tajikistan,169,algeria,141,88,71,63,60,60,58,59
12759,tajikistan,169,azerbaijan,12,114,81,70,65,65,64,65
12760,tajikistan,169,austria,66,44,35,32,30,30,29,29
12761,tajikistan,169,armenia,11,114,87,82,77,77,75,76
12763,tajikistan,169,belarus,29,393,317,298,283,284,277,277
12765,tajikistan,169,china,172,33,35,32,31,31,31,31
12766,tajikistan,169,denmark,39,88,92,83,81,81,79,80
12767,tajikistan,169,georgia,15,384,385,365,353,349,341,342
12768,tajikistan,169,germany,69,91,89,79,76,76,74,75
12769,tajikistan,169,india,5,411,449,400,394,394,386,388
12770,tajikistan,169,iran,6,796,753,662,644,645,630,633
12771,tajikistan,169,iraq,16,43,40,36,35,35,34,34
12772,tajikistan,169,kazakhstan,167,484,450,426,410,410,400,401
12773,tajikistan,169,north korea,176,105,110,98,95,95,93,94
12774,tajikistan,169,kyrgyzstan,168,8800,7509,6081,5875,5905,5767,5780
12776,tajikistan,169,oman,21,26,21,19,18,18,18,18
12777,tajikistan,169,netherlands,73,35,23,20,18,18,18,18
12780,tajikistan,169,pakistan,9,79,70,63,55,55,54,54
12781,tajikistan,169,poland,33,26,22,20,19,19,19,19
12782,tajikistan,169,russia,36,159266,126308,108670,101013,101335,98688,99156
12783,tajikistan,169,switzerland,74,36,34,31,29,29,29,29
12784,tajikistan,169,turkey,26,516,495,436,424,425,415,417
12785,tajikistan,169,turkmenistan,170,476,347,227,222,222,217,218
12786,tajikistan,169,ukraine,38,1752,1310,726,752,753,737,740
12787,tajikistan,169,united kingdom,50,210,246,230,237,237,232,233
12790,tajikistan,169,uzbekistan,171,8276,5917,3803,3726,3733,3643,3659
12791,tajikistan,169,zambia,132,18,15,14,12,12,12,12
12841,turkmenistan,170,afghanistan,2,158,1384,769,349,156,116,99
12842,turkmenistan,170,azerbaijan,12,5282,4794,3768,3778,3519,3732,3762
12843,turkmenistan,170,armenia,11,5126,4638,3648,3657,3410,3439,3465
12844,turkmenistan,170,belarus,29,2029,1748,1395,1391,1322,1323,1323
12845,turkmenistan,170,germany,69,587,552,429,432,397,432,438
12846,turkmenistan,170,iran,6,1239,1119,880,882,823,930,936
12847,turkmenistan,170,kazakhstan,167,14005,12696,9980,10004,9322,9726,9804
12848,turkmenistan,170,russia,36,48039,46465,36079,35908,33208,33534,33883
12849,turkmenistan,170,tajikistan,169,714,9237,6671,5212,1536,739,732
12850,turkmenistan,170,ukraine,38,6038,5420,4273,4279,4002,4031,4059
12851,turkmenistan,170,uzbekistan,171,50005,42981,33744,33723,31280,31345,31641
12901,uzbekistan,171,azerbaijan,12,11682,11422,11201,11378,11100,10745,10690
12902,uzbekistan,171,armenia,11,4532,4078,3594,3479,3225,3064,3049
12903,uzbekistan,171,belarus,29,17213,15469,12998,13382,13228,12881,12822
12904,uzbekistan,171,germany,69,8643,6469,4071,4206,4174,4069,4051
12905,uzbekistan,171,kazakhstan,167,13086,10679,8728,7782,6531,5969,5943
12906,uzbekistan,171,kyrgyzstan,168,2688,2395,2142,2248,2264,2221,2212
12907,uzbekistan,171,russia,36,548390,498572,454169,429565,412203,403502,401787
12908,uzbekistan,171,tajikistan,169,2443,4119,13793,18198,6208,6060,6030
12909,uzbekistan,171,turkmenistan,170,186,312,450,466,463,452,449
12910,uzbekistan,171,ukraine,38,79596,67353,57167,59693,59826,58553,58298
13244,china,172,bangladesh,3,163,328,518,861,1207,1551,1687
13245,china,172,brazil,105,1707,6396,12654,19915,26880,34061,37050
13247,china,172,sri lanka,10,214,381,563,987,1431,1861,2024
13248,china,172,hong kong,173,356,622,900,41468,94404,119930,130454
13249,china,172,india,5,651,1124,1612,2513,3369,4259,4633
13251,china,172,japan,177,680,1007,1279,1980,2642,3332,3624
13253,china,172,macao,174,1751,2566,3227,5501,7829,10011,10889
13255,china,172,pakistan,9,268,517,798,1243,1666,2105,2290
13256,china,172,peru,112,311,1162,2296,3614,4878,6183,6725
13258,china,172,russia,36,157,322,514,805,1084,1373,1493
13259,china,172,vietnam,1,145759,146325,146890,168374,179066,184632,185982
13261,china,172,united kingdom,50,748,1253,1760,2713,3604,4540,4938
13313,hong kong,173,bangladesh,3,194,216,238,253,269,270,275
13315,hong kong,173,china,172,920641,949254,977867,991785,1008141,990593,986206
13316,hong kong,173,macao,174,29574,30151,30729,30955,31258,30722,30595
13317,hong kong,173,france,68,998,1110,1222,1303,1386,1392,1423
13318,hong kong,173,germany,69,990,1102,1214,1302,1394,1408,1448
13319,hong kong,173,india,5,6286,6972,7659,7967,8295,8181,8182
13321,hong kong,173,ireland,44,282,313,344,364,384,383,388
13322,hong kong,173,italy,57,279,310,342,363,385,385,392
13323,hong kong,173,japan,177,5210,5782,6355,6645,6952,6885,6920
13325,hong kong,173,nepal,8,3275,3633,3991,4154,4327,4270,4273
13326,hong kong,173,netherlands,73,457,509,560,596,635,637,651
13328,hong kong,173,pakistan,9,3152,3504,3855,4078,4312,4309,4378
13330,hong kong,173,portugal,61,35,39,43,44,46,45,44
13332,hong kong,173,russia,36,13,14,15,14,12,10,7
13334,hong kong,173,spain,65,144,159,175,184,192,190,191
13335,hong kong,173,sri lanka,10,208,230,252,254,256,245,237
13336,hong kong,173,switzerland,74,350,390,429,458,488,492,505
13338,hong kong,173,united kingdom,50,7658,8516,9373,9948,10546,10564,10763
13340,hong kong,173,vietnam,1,3118,3448,3778,3838,3907,3777,3685
13390,macao,174,china,172,80292,86329,90635,108158,116737,131738,141345
13391,macao,174,hong kong,173,6155,6645,7990,9434,11181,12542,13456
13393,macao,174,portugal,61,1847,1995,958,1128,1082,1045,1120
13493,north korea,176,bangladesh,3,21,27,33,44,54,60,61
13494,north korea,176,brazil,105,244,559,874,1068,1262,1397,1429
13496,north korea,176,sri lanka,10,24,28,33,39,45,50,51
13497,north korea,176,china,172,10741,10522,10302,11808,13314,14741,15072
13498,north korea,176,hong kong,173,51,58,65,83,100,110,112
13499,north korea,176,india,5,93,103,112,142,171,189,194
13501,north korea,176,japan,177,98,94,91,98,104,115,119
13504,north korea,176,pakistan,9,39,48,56,67,77,86,88
13505,north korea,176,peru,112,44,101,159,198,237,263,270
13507,north korea,176,russia,36,23,30,36,53,70,77,78
13508,north korea,176,vietnam,1,429,410,390,382,373,413,422
13510,north korea,176,united kingdom,50,110,118,125,142,159,176,180
13561,japan,177,argentina,103,1354,1416,1419,1366,1430,1304,1619
13563,japan,177,austria,66,157,187,220,245,256,245,305
13564,japan,177,bangladesh,3,1075,2402,3316,4371,4576,4834,7006
13565,japan,177,belgium,67,205,208,243,300,314,307,381
13566,japan,177,brazil,105,28756,85853,117533,99050,103693,86902,102624
13569,japan,177,china,172,74831,110050,155039,296819,311580,337804,366794
13570,japan,177,denmark,39,229,277,250,215,225,257,319
13571,japan,177,egypt,142,187,309,510,685,717,780,875
13572,japan,177,finland,42,220,212,283,257,269,303,376
13573,japan,177,france,68,1613,1835,2481,3892,4075,4761,6045
13574,japan,177,germany,69,1838,1928,1984,2565,2684,2826,3335
13575,japan,177,ghana,156,305,570,766,809,847,895,1061
13576,japan,177,india,5,1583,2680,4650,9665,10118,11706,16030
13578,japan,177,iran,6,630,4206,2849,2080,2177,1944,2414
13579,japan,177,ireland,44,342,417,450,456,477,509,632
13580,japan,177,italy,57,479,614,729,1173,1229,1578,2006
13582,japan,177,mexico,100,400,602,804,841,880,956,1222
13583,japan,177,netherlands,73,382,401,418,473,495,468,581
13585,japan,177,nigeria,162,98,608,804,1172,1227,1178,1371
13586,japan,177,norway,48,183,182,176,179,187,204,254
13587,japan,177,pakistan,9,1054,2313,3464,4425,4633,5669,7332
13588,japan,177,peru,112,5238,17648,21331,23472,24573,21285,21886
13590,japan,177,poland,33,183,281,343,420,439,738,737
13591,japan,177,portugal,61,163,166,171,200,209,209,260
13593,japan,177,russia,36,224,1055,2261,3357,3514,3610,4068
13595,japan,177,spain,65,436,550,618,819,857,1113,1525
13596,japan,177,sri lanka,10,614,1359,2613,3909,4092,5868,11503
13597,japan,177,sweden,49,299,413,535,667,698,805,795
13598,japan,177,switzerland,74,499,458,419,468,490,473,587
13600,japan,177,united kingdom,50,5201,6075,7635,6893,7216,7060,8122
13602,japan,177,vietnam,1,3176,4427,7812,17951,18793,70322,160626
14843,vietnam,1,bangladesh,3,215,355,719,2399,3596,4306,4542
14847,vietnam,1,sri lanka,10,24,62,159,91,60,47,50
14848,vietnam,1,china,172,323,650,1481,1604,1427,1753,1848
14849,vietnam,1,france,68,14,37,90,105,121,146,155
14850,vietnam,1,india,5,34,174,552,695,958,1142,1205
14852,vietnam,1,japan,177,81,145,310,538,991,1178,1241
14853,vietnam,1,north korea,176,31,124,374,515,708,847,894
14857,vietnam,1,nepal,8,50,150,420,786,1061,1253,1321
14858,vietnam,1,pakistan,9,26,46,96,197,270,323,341
14862,vietnam,1,united kingdom,50,140,641,1996,1610,504,603,635
15196,afghanistan,2,pakistan,9,4576,9722,14868,20975,27082,137935,49988
15197,afghanistan,2,tajikistan,169,22879,20733,18586,16064,13541,6364,1735
15198,afghanistan,2,uzbekistan,171,1144,1036,929,803,677,318,86
15248,bangladesh,3,bahrain,13,49,5603,11157,13280,15375,16287,9136
15249,bangladesh,3,brazil,105,299,2909,5520,6570,7605,8057,4518
15252,bangladesh,3,china,172,75689,70971,66254,78519,86537,87897,49302
15253,bangladesh,3,india,5,7204,9761,12318,14951,17443,18593,10428
15255,bangladesh,3,japan,177,4883,5039,5194,6112,7043,7433,4168
15258,bangladesh,3,nepal,8,5222,6135,7048,13498,17987,21092,11831
15259,bangladesh,3,norway,48,2290,3792,5295,6302,7295,7728,4335
15261,bangladesh,3,vietnam,1,21648,15760,9872,11963,13949,14862,8336
15263,bangladesh,3,united kingdom,50,4909,8671,12432,14762,17075,18074,10137
15315,bhutan,4,bangladesh,3,16,19,23,28,33,35,37
15318,bhutan,4,sri lanka,10,8,10,12,14,16,18,19
15319,bhutan,4,china,172,225,264,304,376,448,673,706
15320,bhutan,4,denmark,39,12,14,16,20,24,25,26
15321,bhutan,4,france,68,7,9,10,12,14,15,16
15322,bhutan,4,germany,69,7,9,10,12,14,15,16
15323,bhutan,4,india,5,17317,20343,23368,29215,35061,38509,40408
15324,bhutan,4,italy,57,4,5,6,7,8,9,9
15325,bhutan,4,japan,177,38,44,52,64,76,81,86
15327,bhutan,4,nepal,8,220,258,297,369,441,426,447
15328,bhutan,4,netherlands,73,6,8,9,11,13,14,14
15330,bhutan,4,pakistan,9,10,12,14,17,20,22,21
15333,bhutan,4,sweden,49,6,8,8,10,12,13,13
15334,bhutan,4,switzerland,74,9,10,12,15,18,19,20
15336,bhutan,4,united kingdom,50,8,8,9,12,15,15,16
15387,india,5,afghanistan,2,7259,10318,6593,8211,8743,7982,7973
15389,india,5,bangladesh,3,2324893,2180615,2036336,1659058,1474495,1349706,1241322
15390,india,5,bhutan,4,5491,4868,4244,5105,5420,4955,4551
15393,india,5,china,172,10785,50768,47583,50293,51531,56733,55657
15395,india,5,france,68,2694,1679,664,864,947,864,792
15396,india,5,germany,69,2682,1810,938,1123,1327,1212,1112
15398,india,5,iran,6,1535,1246,957,1117,1196,1091,1001
15399,india,5,iraq,16,521,408,294,383,451,415,383
15400,india,5,japan,177,410,381,352,742,896,815,744
15401,india,5,kazakhstan,167,73,88,103,89,209,190,174
15402,india,5,kenya,121,3855,2625,1396,3399,4225,3855,3535
15403,india,5,kuwait,19,8100,5857,3614,5737,6681,6106,5606
15405,india,5,maldives,7,1493,812,131,393,510,467,430
15406,india,5,mauritius,124,1297,719,141,150,152,137,124
15408,india,5,nepal,8,223552,266232,308912,326255,296878,267064,241475
15409,india,5,nigeria,162,734,570,407,532,619,570,527
15410,india,5,pakistan,9,1024721,863727,702733,562185,497972,455971,419482
15411,india,5,portugal,61,182,136,89,151,176,160,146
15412,india,5,saudi arabia,23,3015,2950,2886,6873,8741,8007,7370
15414,india,5,sri lanka,10,143161,119180,95199,102683,105804,96724,88846
15415,india,5,turkey,26,163,112,61,72,79,72,66
15416,india,5,russia,36,1691,1244,797,703,645,587,537
15417,india,5,uganda,130,935,680,426,14670,18027,16201,14635
15418,india,5,united arab emirates,27,4881,6147,7413,18007,22977,21039,19355
15419,india,5,united kingdom,50,2394,2614,2833,5154,6181,5647,5183
15421,india,5,vietnam,1,759,533,307,537,591,535,486
15422,india,5,zambia,132,430,418,405,607,622,561,509
15472,iran,6,afghanistan,2,2209668,1471768,1232291,1305236,1411729,1429578,1471475
15473,iran,6,armenia,11,252,258,657,934,720,578,486
15474,iran,6,azerbaijan,12,430,441,1632,3922,3480,2794,2347
15475,iran,6,iraq,16,148809,130362,109691,64700,53681,38198,30224
15476,iran,6,pakistan,9,4683,4207,8819,10398,10983,9314,7306
15477,iran,6,turkey,26,185,284,603,584,844,538,231
15478,iran,6,turkmenistan,170,107,109,522,1761,1743,1388,1162
15529,maldives,7,austria,66,27,18,11,10,15,20,21
15530,maldives,7,bangladesh,3,892,1788,2914,12447,24501,36556,39871
15532,maldives,7,sri lanka,10,2359,3104,4251,3996,4912,5828,6356
15533,maldives,7,france,68,28,35,47,47,74,101,110
15534,maldives,7,germany,69,138,106,89,103,161,219,239
15535,maldives,7,india,5,523,3202,6287,8124,8972,9821,10698
15536,maldives,7,italy,57,170,174,204,167,129,91,99
15537,maldives,7,japan,177,36,38,45,52,39,26,29
15538,maldives,7,lebanon,20,4,4,5,5,7,9,9
15541,maldives,7,pakistan,9,43,46,55,61,152,244,266
15544,maldives,7,sweden,49,6,12,19,15,24,32,34
15545,maldives,7,switzerland,74,56,50,50,49,76,103,113
15547,maldives,7,egypt,142,8,12,18,16,25,33,35
15548,maldives,7,united kingdom,50,52,47,49,60,63,65,71
15599,nepal,8,bangladesh,3,43,109,174,122,123,118,113
15600,nepal,8,bhutan,4,8065,54530,56629,55123,38594,14760,14018
15601,nepal,8,sri lanka,10,44,10,20,14,17,20,19
15602,nepal,8,china,172,9448,12500,13348,10998,6200,5946,5580
15603,nepal,8,india,5,101830,132220,152241,152152,133094,127498,119572
15604,nepal,8,pakistan,9,886,1213,1341,1078,836,815,776
15654,pakistan,9,afghanistan,2,1723293,660633,1106710,623606,1017008,810665,805362
15656,pakistan,9,sri lanka,10,464,219,308,210,346,286,283
15657,pakistan,9,china,172,283,237,210,201,196,194,188
15658,pakistan,9,india,5,1532902,1284253,1137266,1081490,1053199,988946,962407
15660,pakistan,9,iran,6,2246,1685,1620,1319,1297,1272,1242
15661,pakistan,9,iraq,16,459,240,310,151,149,125,123
15711,sri lanka,10,afghanistan,2,0,13,22,33,68,69,71
15713,sri lanka,10,bahrain,13,2,40,68,100,206,205,210
15714,sri lanka,10,bangladesh,3,5,75,136,240,488,491,500
15715,sri lanka,10,bhutan,4,1,23,41,63,130,129,132
15717,sri lanka,10,china,172,30,285,534,1011,2035,2147,2181
15718,sri lanka,10,cyprus,14,1,25,43,63,129,128,130
15719,sri lanka,10,finland,42,0,5,8,9,21,20,20
15720,sri lanka,10,france,68,31,52,69,90,157,156,159
15721,sri lanka,10,germany,69,14,64,103,152,302,302,309
15722,sri lanka,10,greece,56,1,9,16,25,50,50,50
15723,sri lanka,10,haiti,85,0,3,5,8,17,16,16
15724,sri lanka,10,india,5,22147,18861,16266,13375,5503,5475,5603
15726,sri lanka,10,iran,6,1,10,19,32,65,65,66
15727,sri lanka,10,iraq,16,0,4,7,10,22,22,22
15728,sri lanka,10,israel,17,0,5,10,17,37,37,37
15729,sri lanka,10,italy,57,3,518,883,1288,2670,2449,2508
15730,sri lanka,10,japan,177,6,84,139,192,394,391,400
15731,sri lanka,10,jordan,18,2,27,45,62,127,126,128
15733,sri lanka,10,kuwait,19,10,175,288,401,824,816,834
15734,sri lanka,10,lebanon,20,4,74,122,169,348,345,353
15735,sri lanka,10,libya,143,0,4,7,12,25,25,25
15737,sri lanka,10,maldives,7,8,149,240,317,654,545,560
15738,sri lanka,10,oman,21,1,32,54,75,154,153,157
15739,sri lanka,10,nepal,8,3,37,66,111,226,225,229
15741,sri lanka,10,norway,48,1,12,20,29,59,59,60
15742,sri lanka,10,pakistan,9,86,159,204,259,449,595,600
15743,sri lanka,10,portugal,61,0,0,1,2,5,16,16
15744,sri lanka,10,qatar,22,2,28,48,74,150,149,152
15745,sri lanka,10,russia,36,1,14,23,27,56,55,59
15746,sri lanka,10,saudi arabia,23,8,132,219,312,641,739,755
15747,sri lanka,10,seychelles,127,0,2,4,6,14,13,13
15749,sri lanka,10,south africa,115,2,25,40,51,106,104,106
15750,sri lanka,10,spain,65,0,3,5,7,16,15,15
15751,sri lanka,10,sweden,49,18,26,34,46,78,79,81
15752,sri lanka,10,switzerland,74,4,31,51,75,151,151,153
15753,sri lanka,10,syrian,25,0,7,12,17,36,35,35
15755,sri lanka,10,united arab emirates,27,10,170,283,406,833,828,848
15756,sri lanka,10,turkey,26,0,4,7,12,24,24,24
15757,sri lanka,10,egypt,142,1,13,25,42,86,87,89
15758,sri lanka,10,united kingdom,50,31,136,213,299,590,586,600
16092,armenia,11,azerbaijan,12,195541,235987,221595,155727,54162,32661,32920
16093,armenia,11,belarus,29,380,294,253,178,158,118,119
16094,armenia,11,georgia,15,564,9488,16040,11275,9939,14694,14832
16095,armenia,11,germany,69,281,314,353,243,210,316,317
16096,armenia,11,greece,56,2242,1361,841,584,509,455,457
16097,armenia,11,iran,6,4003,4478,5047,3472,3001,3956,3974
16098,armenia,11,iraq,16,0,0,1,117,369,430,488
16099,armenia,11,kazakhstan,167,179,215,251,180,162,255,258
16100,armenia,11,lebanon,20,440,495,559,387,336,397,399
16101,armenia,11,russia,36,20135,11100,5616,4033,3622,6191,6276
16102,armenia,11,syrian,25,1300,1458,1645,1134,982,8353,8354
16103,armenia,11,turkey,26,505,595,689,490,436,190,192
16104,armenia,11,turkmenistan,170,236,275,317,223,197,307,310
16105,armenia,11,ukraine,38,3708,1807,622,464,429,638,652
16106,armenia,11,uzbekistan,171,288,340,395,281,252,339,343
16156,azerbaijan,12,afghanistan,2,175,158,157,148,138,132,126
16157,azerbaijan,12,armenia,11,94942,89233,81860,81293,77374,75416,72072
16158,azerbaijan,12,belarus,29,114,127,122,103,108,111,107
16159,azerbaijan,12,estonia,40,287,272,270,247,236,231,220
16160,azerbaijan,12,georgia,15,30871,29158,28924,26490,25318,24733,23640
16161,azerbaijan,12,germany,69,155,148,147,134,129,126,120
16162,azerbaijan,12,iran,6,1263,1152,1151,1072,1004,970,927
16163,azerbaijan,12,kazakhstan,167,1837,1777,1754,1588,1539,1514,1449
16164,azerbaijan,12,kyrgyzstan,168,1547,1461,1448,1327,1268,1239,1184
16166,azerbaijan,12,russia,36,10717,10920,10666,9420,9405,9398,8994
16167,azerbaijan,12,tajikistan,169,123,119,117,106,103,101,96
16168,azerbaijan,12,turkey,26,2094,1881,1886,1770,1642,1578,1507
16169,azerbaijan,12,turkmenistan,170,934,896,886,806,777,761,727
16170,azerbaijan,12,ukraine,38,817,878,850,731,753,763,730
16171,azerbaijan,12,uzbekistan,171,10255,9690,9611,8801,8412,8219,7856
16221,bahrain,13,afghanistan,2,154,167,178,267,414,457,601
16222,bahrain,13,bangladesh,3,18393,21000,23621,42486,70746,77164,100469
16223,bahrain,13,sri lanka,10,1544,1791,2002,3073,4832,5412,7196
16224,bahrain,13,chad,136,100,109,118,175,272,300,395
16225,bahrain,13,ethiopia,120,255,276,297,384,557,615,809
16226,bahrain,13,eritrea,119,363,393,421,629,978,1079,1418
16227,bahrain,13,france,68,29,64,98,420,836,928,1226
16229,bahrain,13,india,5,46340,55490,64553,117730,196998,216192,282874
16231,bahrain,13,jordan,18,2070,2468,2853,4910,8060,8929,11770
16232,bahrain,13,kuwait,19,1231,1340,1447,2180,3397,3752,4934
16233,bahrain,13,lebanon,20,521,564,605,1226,2120,2341,3078
16234,bahrain,13,morocco,144,184,199,213,298,451,498,655
16235,bahrain,13,nepal,8,163,176,189,722,1415,1563,2055
16236,bahrain,13,netherlands,73,66,70,74,97,141,156,206
16237,bahrain,13,nigeria,162,134,145,155,427,794,877,1153
16238,bahrain,13,pakistan,9,15949,18926,21876,35612,57239,62775,82095
16240,bahrain,13,qatar,22,1,3,4,33,69,80,110
16241,bahrain,13,saudi arabia,23,37,68,99,195,336,371,487
16242,bahrain,13,somalia,128,243,264,284,349,490,541,711
16243,bahrain,13,south sudan,129,326,368,407,524,757,839,1106
16244,bahrain,13,sudan,145,2646,2984,3308,4337,6329,7012,9244
16245,bahrain,13,syrian,25,1271,1376,1478,1865,2667,2945,3873
16247,bahrain,13,united arab emirates,27,313,590,859,1716,2955,3316,4416
16248,bahrain,13,tunisia,146,111,120,129,191,297,328,432
16249,bahrain,13,turkey,26,923,1000,1073,1349,1924,2125,2794
16250,bahrain,13,egypt,142,13549,15058,16501,27252,44061,48738,64172
16251,bahrain,13,united kingdom,50,940,890,835,1009,1408,1559,2053
16253,bahrain,13,yemen,28,4201,4548,4884,6869,10378,11459,15067
16303,cyprus,14,afghanistan,2,2,3,4,4,6,6,6
